user_id,movie_id,rating,timestamp
2,176,8.6,1671024376
2,8646,5.7,1680007493
2,1270,8.2,1693701734
2,8160,5.4,1671268769
2,4083,7.3,1738360307
2,3525,6.8,1730934549
2,8171,6.8,1704702621
2,4919,6.5,1709641099
2,3294,7.0,1661099082
2,5185,6.4,1721391561
2,9670,5.5,1743862329
2,5573,7.8,1663637497
2,4134,7.5,1702255505
2,3318,7.2,1729040278
2,3370,6.7,1674661706
2,3841,7.6,1716945232
2,2352,7.0,1716503721
2,5674,7.2,1731565814
2,2956,7.3,1746539372
2,6271,6.0,1657574263
2,2607,8.3,1687332029
3,1370,7.8,1691297021
3,9700,5.2,1677232243
3,5071,6.5,1681230413
3,8570,6.1,1706670357
3,275,7.7,1723014321
3,1545,7.8,1684367751
3,971,7.7,1659390520
3,2329,7.7,1737774873
3,2394,6.9,1711209439
3,7993,5.8,1674023902
3,4691,6.7,1727910938
3,9484,5.5,1720769382
3,8573,6.1,1654664002
3,7431,6.5,1718686027
3,926,7.5,1722637815
3,8216,5.3,1690203675
3,1930,7.7,1738710023
3,178,8.1,1699792737
3,4659,6.6,1740516028
3,1552,8.2,1659809715
3,4244,6.4,1706690799
3,8971,5.9,1732807486
3,6656,6.0,1683489179
3,7093,6.4,1735613506
3,8882,6.1,1664068409
3,4379,7.5,1728104392
3,7720,7.0,1704342199
3,1669,7.8,1705672896
3,8029,6.1,1678933430
3,2778,7.4,1671997758
3,3229,8.2,1672836301
3,8719,5.2,1731715966
3,6109,6.2,1696236864
3,8698,7.2,1674893676
3,5959,6.4,1696197998
3,6982,6.2,1723568610
3,1226,7.9,1743809134
3,319,7.1,1697930679
3,4980,7.0,1716132380
3,9798,4.9,1719895804
3,1929,8.0,1661227442
3,4861,6.6,1733967877
3,7870,6.4,1681959171
3,4885,6.3,1667454256
3,5786,6.5,1723567364
3,4284,6.4,1724240990
3,6632,7.0,1707600688
3,456,8.8,1733520215
3,7791,6.2,1690780172
3,6414,6.2,1710948064
3,3131,6.8,1741040706
4,6018,6.0,1668132169
4,9792,5.7,1721064229
4,5751,6.4,1690626565
4,5317,6.6,1692878678
4,3575,7.2,1731938883
4,9986,4.3,1734273783
4,5877,6.6,1677688385
4,959,8.0,1655819262
4,4968,7.3,1688379451
4,459,8.9,1661271222
4,7769,7.1,1685571729
4,6449,7.9,1660925803
4,5949,7.2,1679570068
4,6711,6.0,1741789133
4,2165,7.5,1659632643
4,1300,7.4,1679235591
4,7550,6.5,1738025542
4,7246,6.1,1682855526
4,9392,5.5,1679829827
4,246,7.4,1722756917
4,2429,6.8,1674446249
4,2219,7.1,1723685089
4,9675,5.8,1654416662
4,7930,5.8,1686510496
4,6481,6.5,1737510996
4,3731,6.8,1683404892
4,5376,6.5,1725768738
4,1856,7.8,1721702485
4,21,8.2,1712401279
4,1841,8.4,1732202321
4,2054,7.6,1745042717
4,6495,5.8,1696687149
4,8700,6.0,1693280747
4,3569,7.6,1679574064
4,1912,7.8,1712380149
4,4913,7.1,1743767545
4,8741,6.8,1703783549
4,7465,5.9,1724292116
4,2249,7.3,1716235875
4,3124,7.3,1733650953
4,594,8.1,1685918293
4,8720,5.8,1657773043
4,7385,5.8,1718468359
4,9518,6.5,1736761825
4,900,8.3,1676854897
4,3491,7.1,1740438574
4,7368,6.5,1733071960
4,9829,5.2,1737194216
4,6445,6.2,1673322646
4,6658,7.1,1709322828
4,2642,7.2,1724755839
4,317,7.8,1689937585
4,8399,5.6,1705667118
4,4234,6.6,1694259986
4,2575,7.2,1658872719
4,2170,7.4,1661991587
4,1260,6.8,1669729984
4,8345,6.0,1714897886
4,836,8.0,1654788876
4,5858,7.3,1667848722
4,8564,6.7,1677559098
4,5003,6.5,1720149482
4,4699,6.9,1738542305
5,9334,5.4,1723713531
5,9162,6.2,1676489505
5,421,8.8,1729760147
5,2583,8.1,1671926284
5,4340,7.3,1723553188
5,5151,7.7,1702932755
5,7136,6.7,1711880904
5,4108,6.9,1697695308
5,7806,6.7,1725070036
5,9436,5.9,1685871130
5,2843,7.8,1717857319
5,2810,6.9,1738409841
5,2648,6.9,1661893711
5,3152,7.2,1746753343
5,4140,6.5,1700258840
5,7686,5.2,1720235090
5,4589,7.3,1655998805
5,5476,6.4,1720186091
5,5484,7.1,1704306139
5,164,8.2,1742318941
5,3953,6.5,1682239845
5,6947,6.9,1670291585
5,372,7.7,1711225826
5,3696,7.3,1663053984
5,4864,5.9,1671638374
5,3975,6.6,1730063528
5,7313,6.5,1694362197
5,4185,7.1,1742588596
5,8969,6.2,1655663328
5,850,7.6,1719318810
5,3136,7.6,1695460279
5,6792,6.5,1738737815
5,9180,6.3,1708179566
5,6327,6.8,1658553802
5,8527,6.1,1665610529
5,1707,7.8,1665837848
5,8514,5.8,1675049042
5,3044,7.9,1667416540
5,1507,7.4,1712995714
5,6979,5.9,1735687015
5,7880,6.3,1742814417
5,4928,6.5,1724243653
5,7479,6.9,1661246666
5,461,8.3,1719469463
5,9194,5.6,1661145347
5,7493,5.7,1720370002
5,7083,6.6,1655716458
5,9273,5.7,1679247841
5,6310,6.9,1734254416
5,84,8.2,1711530636
5,4950,8.1,1664140225
6,4123,7.6,1656562850
6,9270,6.0,1655939058
6,2725,7.5,1658585292
6,4096,7.8,1711142649
6,8950,5.2,1689345430
6,9049,6.4,1689307361
6,4353,7.2,1676151393
6,9336,5.9,1704718994
6,7358,6.5,1697206064
6,5237,7.6,1687020916
6,1224,7.3,1728643980
6,2552,6.8,1708922232
6,3853,7.1,1742456848
6,9387,6.6,1738552612
6,3324,8.1,1719158504
6,3770,6.4,1684522219
6,1966,7.1,1731986845
6,6715,5.8,1714305703
6,6185,6.8,1679003429
6,6687,6.3,1711281994
6,9662,5.6,1745189964
6,7565,6.3,1726586920
6,4452,7.2,1666612119
6,1648,7.4,1677241447
6,3894,6.7,1712830717
6,2440,7.7,1730891767
6,6632,6.3,1695810674
6,2992,7.7,1730499634
6,4211,7.4,1731200804
6,1039,6.8,1723673737
6,6423,6.8,1730921833
6,6870,5.7,1726793989
6,9796,5.2,1705630606
6,7918,6.0,1704139251
6,1720,6.8,1719031072
6,8429,7.4,1723856215
6,5381,5.6,1677131651
6,4809,8.2,1681064072
6,7069,6.5,1692933637
6,8302,6.1,1655156676
6,4484,7.9,1667400013
6,9600,6.3,1659209063
6,2048,7.8,1698211597
6,5027,6.6,1680341687
6,6135,6.7,1663763091
6,3631,6.9,1704071135
6,1466,7.2,1654785386
6,6390,7.6,1673278416
6,246,8.6,1699933020
6,8626,6.8,1712649153
6,3203,7.2,1682626042
6,3390,7.4,1730788018
6,2888,6.8,1685780865
6,6311,6.0,1695567247
6,6133,7.3,1664868772
6,5434,6.6,1656245912
6,1121,8.2,1665042143
6,5554,6.4,1662866591
6,7108,6.4,1682904947
6,4937,7.1,1692996968
6,8040,6.9,1723251233
6,9187,6.0,1716969322
6,2283,7.5,1664334581
6,6359,7.3,1747032863
6,326,8.2,1659214978
6,226,7.3,1667542902
6,7807,5.6,1687630348
6,9441,6.8,1675837996
6,886,6.9,1709723501
6,6732,7.1,1711828853
6,4678,7.2,1703787844
6,7380,6.5,1711090481
6,9047,5.0,1679292326
6,3784,6.6,1730756441
6,5910,5.5,1705320398
6,6051,7.1,1695078523
6,3047,6.5,1730888639
6,9041,6.1,1732694248
6,2633,7.5,1690097750
6,7478,6.2,1713191565
6,4153,7.5,1706538663
6,4540,6.0,1657611388
6,4034,6.5,1713603730
6,2157,7.5,1716629332
6,7016,7.3,1664121766
6,9869,5.9,1668745550
6,1391,7.3,1730407806
6,8121,5.8,1698224717
6,9875,5.4,1666769502
6,4261,7.2,1658210479
7,2775,6.9,1685120981
7,5321,7.3,1684008671
7,4200,6.8,1714978592
7,3212,7.0,1654837443
7,2816,7.7,1697059044
7,4862,8.3,1731034852
7,9603,6.4,1737828471
7,2642,7.0,1732452204
7,3254,7.5,1655207200
7,4076,7.3,1682098357
7,6656,6.8,1688747099
7,964,7.4,1704830870
7,4054,6.9,1735873894
7,4105,6.2,1736528784
7,186,8.2,1679612896
7,1119,8.2,1679625556
7,3913,7.1,1707853331
7,7266,6.6,1662739102
7,1716,7.2,1739494348
7,2060,8.1,1725324653
7,4517,7.8,1660975650
7,6490,6.1,1709865404
7,2845,7.1,1687492562
7,9180,5.7,1719498435
7,2584,7.0,1693772175
7,5323,7.3,1687668444
7,8263,6.3,1675731172
7,2406,6.7,1694211736
7,2861,7.1,1665162813
7,1067,8.0,1720073019
7,7624,6.2,1719253933
7,5386,5.9,1686620589
7,6710,6.6,1703399434
7,5707,6.4,1674807976
7,5434,7.0,1684653130
7,8771,5.4,1736141211
7,7619,6.4,1696196415
7,2336,7.3,1706021629
7,2450,7.0,1667425773
7,8077,5.8,1681240764
7,8614,5.8,1702492775
7,8886,4.7,1653790892
7,8156,6.1,1701002555
7,2289,7.8,1727842381
7,9534,6.6,1669214976
7,980,8.2,1702074123
7,9345,6.9,1717637280
7,4435,7.4,1715198152
7,1243,7.6,1725622669
7,5317,6.1,1745411796
7,5159,6.6,1734022770
7,8110,7.1,1740658680
7,2118,8.1,1660009336
7,2949,7.1,1718871605
7,6319,7.5,1707516763
7,6221,7.4,1738509189
7,5633,6.5,1701937210
7,7083,6.1,1697821299
7,2272,8.1,1695037021
7,40,9.0,1655675127
7,7068,6.2,1742670995
7,3770,7.0,1678537887
7,6013,6.8,1726638851
7,179,8.9,1667745922
7,8236,6.6,1687158010
7,5853,7.3,1681551714
7,7222,6.1,1707854877
7,2707,7.8,1680238910
7,6241,6.1,1665891294
7,5869,6.7,1708487727
7,3053,6.7,1731370967
7,7957,6.3,1724453947
7,5108,5.9,1743526586
7,3445,7.1,1660151432
7,6158,6.1,1677455053
7,5186,6.3,1672760607
7,3400,7.9,1733586007
7,1424,8.5,1730440651
7,4168,6.6,1670145965
8,2374,8.6,1714221761
8,9071,5.9,1695324886
8,5912,6.9,1673898960
8,5453,7.3,1679987616
8,6574,5.6,1672418555
8,282,8.2,1735945392
8,2724,6.7,1717812463
8,7394,7.1,1705994363
8,2285,7.3,1708850653
8,6117,6.6,1715142287
8,4590,7.2,1688033976
8,4570,7.9,1701281576
8,1324,8.3,1738889600
8,841,7.8,1730028150
8,8571,5.3,1731980659
8,5278,7.9,1723710764
8,1198,6.7,1743507406
8,3786,6.7,1688310332
8,2019,7.6,1677044186
8,8639,6.4,1708271291
8,156,8.2,1741156078
8,6990,6.9,1717015173
8,9836,5.7,1655447884
8,5327,6.9,1697276181
8,6485,6.0,1676637991
8,7627,6.6,1734115331
8,1757,7.9,1742275394
8,8388,6.5,1691578788
8,3735,6.7,1717032990
8,1904,7.4,1687887846
8,5359,6.9,1676540482
8,7901,5.4,1714419623
8,4056,7.3,1689888920
8,8310,6.9,1722361034
8,7400,5.7,1658424930
8,5348,6.5,1729769423
8,3544,6.4,1692792696
8,2934,7.8,1679417373
8,5387,6.2,1680952498
8,8732,5.9,1657595515
8,3298,6.7,1744483174
8,8287,6.3,1679246991
8,5094,6.9,1660890060
8,8052,6.3,1663567052
8,1624,7.3,1716267861
8,2257,6.8,1676529427
8,1224,6.9,1695206180
8,2002,7.8,1724699639
8,5342,6.8,1724940166
8,7080,6.8,1719403329
8,6069,7.1,1669582166
8,327,8.2,1729885372
8,6782,6.8,1741032304
8,3722,7.3,1723775887
8,2059,7.8,1710945153
8,3268,7.2,1701403066
8,1681,8.1,1689775067
8,6982,6.5,1656151363
8,6055,6.5,1678109347
8,4813,7.0,1713386612
8,8318,7.1,1706748715
8,7983,6.4,1713902677
9,7203,6.4,1663020329
9,3697,7.8,1673693128
9,474,8.0,1672877840
9,5072,6.9,1686850214
9,5891,7.0,1718618628
9,5210,7.8,1661281270
9,242,8.2,1653570732
9,9061,5.9,1734096090
9,3195,7.7,1695859845
9,6507,7.0,1674558214
9,6443,5.6,1735063905
9,341,9.0,1655021319
9,7511,5.7,1687029426
9,9130,5.5,1668669798
9,9368,5.7,1677133141
9,629,8.0,1677155731
9,1434,7.1,1741814763
9,5214,7.0,1710576394
9,6056,6.9,1745735961
9,9934,5.5,1682743632
9,9904,6.1,1693543117
9,4979,6.5,1712107934
9,4389,7.1,1734237092
9,5096,6.3,1730609051
9,8567,5.8,1677051989
9,1503,8.2,1694188761
9,7706,6.1,1730376984
9,1463,7.4,1674650102
9,1182,6.9,1677936809
9,9076,5.4,1662936253
9,1858,7.9,1691203279
9,9775,5.5,1711058214
9,2886,7.7,1699708516
9,5719,6.8,1680667793
9,8993,6.7,1669854829
9,7547,5.9,1742760782
9,8970,6.3,1669717979
9,7417,6.6,1695157113
9,3482,7.1,1708470284
9,5128,5.8,1674655124
9,6013,6.4,1655994467
9,2426,7.1,1740496190
9,9778,5.9,1693786157
9,9949,5.5,1743377707
9,5255,6.7,1721726559
9,7210,6.9,1665622701
9,7412,6.4,1725580026
9,9118,6.0,1710765844
9,4677,7.4,1664997619
9,5181,6.3,1714268322
9,7640,5.8,1689408852
9,9270,6.3,1717346262
9,9513,6.2,1705359048
9,4804,6.2,1692631414
9,1571,6.9,1731637695
9,4405,7.0,1707384379
9,490,8.0,1690842212
9,8609,5.8,1729958215
9,7028,6.9,1724546603
9,1156,9.0,1708287103
9,2311,8.1,1706566546
9,5950,6.6,1743077854
9,8080,6.8,1724093938
9,8407,6.4,1709508745
9,659,8.3,1676776702
9,6398,5.9,1733395506
9,2853,7.3,1727191542
9,5501,6.3,1707091614
9,9238,5.9,1657825445
9,9788,6.8,1686708262
10,1716,7.7,1717255434
10,7558,6.5,1737675730
10,2004,7.5,1693734694
10,4079,7.5,1687084149
10,7349,7.3,1708090357
10,8427,6.1,1715830178
10,6275,5.2,1682584152
10,6984,6.2,1710944127
10,9321,5.9,1744225002
10,7231,6.2,1667525539
10,8308,6.1,1655169484
10,10,8.0,1702954947
10,4643,7.2,1675016690
10,8367,7.2,1654472243
10,9044,7.2,1711704930
10,7371,6.5,1701156491
10,6184,6.7,1721889574
10,2318,7.7,1711315178
10,3325,7.5,1661778858
10,60,8.2,1694720955
10,9707,5.4,1691952497
10,3535,6.4,1672045279
10,5501,7.3,1694004656
10,106,9.4,1678717543
10,641,8.2,1694662656
10,3846,7.9,1661695767
10,8303,6.1,1715679481
10,6205,7.0,1656285482
10,7996,5.8,1743181034
10,935,8.8,1736918451
10,8781,5.4,1668152862
10,7328,6.2,1689985829
10,5117,6.5,1712509523
10,1731,7.4,1747580478
10,6910,6.3,1720447440
10,4614,6.9,1680167318
10,5157,7.2,1681908152
10,2122,7.1,1721249257
10,4897,7.8,1723989526
10,9326,5.0,1741857472
10,4209,7.6,1739124408
10,2086,7.1,1708790079
10,5278,7.0,1727666232
10,6317,6.2,1703365167
10,1458,7.5,1718031100
10,589,8.4,1659581048
10,1803,7.9,1744227327
10,9780,5.6,1692291059
10,7446,5.9,1657007894
10,6308,7.0,1690557652
10,7570,5.4,1655957969
10,7485,5.6,1654231675
10,4141,6.9,1741604255
10,9759,6.2,1682542425
10,1659,7.2,1663251524
10,8189,6.3,1745217068
11,1722,8.3,1727855915
11,7791,6.8,1662248465
11,2222,6.8,1655709814
11,8241,6.5,1703097240
11,2411,6.8,1707940956
11,3179,7.0,1670682166
11,6504,6.5,1743248701
11,3946,6.7,1668774192
11,8844,5.9,1741342085
11,8040,5.4,1656034063
11,1173,7.9,1726537499
11,3754,6.7,1721222189
11,8227,7.0,1702282821
11,9127,6.3,1694393264
11,4676,7.0,1731210591
11,7681,5.4,1738035294
11,3300,7.3,1681910458
11,2361,7.5,1714148089
11,8345,5.6,1710994728
11,8357,6.1,1669379772
11,2310,8.0,1690458691
11,7549,6.6,1745756330
11,9304,5.7,1665456813
11,1118,7.4,1721958741
11,7326,6.8,1689466214
11,9061,5.3,1704099972
11,9688,6.2,1690100881
11,1711,7.6,1740324455
11,7975,5.9,1666751186
11,6508,6.2,1740025145
11,3903,6.9,1727918768
11,9026,6.6,1715981902
11,5840,5.8,1745124022
11,8233,6.6,1698198032
11,5628,7.3,1680740840
11,1872,7.4,1703487887
11,2214,7.0,1717454195
11,3043,6.6,1718880428
11,7487,6.6,1745350018
11,6887,6.6,1725151431
11,8401,6.9,1730369081
11,6837,6.8,1688318020
11,1401,8.1,1727603783
11,8278,6.0,1735792239
11,7880,6.4,1740423806
11,5292,7.0,1729981732
11,4500,6.9,1664158636
11,5005,6.7,1663084777
11,849,9.1,1699236268
11,2592,6.8,1687824375
11,5157,7.0,1731025501
11,7992,5.7,1663171497
11,4880,7.4,1677563275
11,7168,5.7,1743923691
11,5293,6.9,1703807865
11,3423,7.1,1691761526
11,7605,6.1,1725529282
11,2700,7.6,1737557481
11,7307,5.8,1733968051
11,1104,8.2,1743102472
11,2558,6.6,1677804615
11,2697,7.1,1655645614
11,90,9.2,1705116897
11,8197,5.5,1739685635
11,2905,6.8,1713544966
11,3987,7.0,1723455660
11,2238,7.0,1713212938
11,1231,8.5,1741065472
11,7922,5.7,1708900950
11,5118,7.1,1667571255
11,116,8.5,1738425486
11,9250,5.9,1722107099
11,1192,7.8,1681610105
11,1916,7.1,1742258588
11,5114,6.5,1676896288
11,8764,6.7,1656975917
11,6816,7.2,1718893204
11,4905,6.4,1699256923
11,1428,7.4,1739524968
11,5333,6.8,1691006423
12,3885,7.5,1731807296
12,9741,5.5,1664211787
12,9272,6.4,1746916051
12,9293,5.2,1668985505
12,127,7.6,1689652783
12,5492,6.7,1712917571
12,6027,6.5,1671562702
12,2117,7.0,1659358691
12,8476,5.9,1670641718
12,6688,7.3,1745846335
12,1592,7.0,1710326901
12,7022,6.2,1660582421
12,5028,6.5,1668779920
12,1203,7.6,1732253447
12,8204,5.5,1743785265
12,2793,7.5,1694292062
12,3634,7.7,1736814114
12,7332,6.5,1721219296
12,2539,7.3,1734755301
12,8898,5.4,1707701158
12,4738,6.1,1726155479
12,7621,6.2,1663254157
12,205,8.4,1721810530
12,8101,5.6,1674993276
12,8224,6.3,1696305301
12,6897,6.5,1719683180
12,7926,5.6,1658598491
12,4198,7.0,1714695318
12,442,8.8,1705908876
12,6030,6.2,1661180176
12,7803,6.2,1655640337
12,5496,7.1,1715157329
12,3995,6.9,1653843218
12,7041,6.0,1673464558
12,9106,6.1,1655969052
12,4893,7.0,1734235012
12,2756,6.7,1666136395
12,3326,7.7,1743443069
12,2,8.9,1679716934
12,6234,6.1,1734393850
12,5431,7.2,1658552462
12,9951,6.2,1679269668
12,987,7.3,1688132224
12,6025,6.4,1693714194
12,9452,5.4,1677135119
12,6131,6.2,1728666926
12,2247,8.4,1687681066
12,3310,7.4,1686177213
12,2290,7.1,1694743981
12,582,8.7,1692711847
12,1716,6.4,1711967240
12,440,7.5,1676538473
12,5959,6.6,1669420948
12,4472,7.3,1719056521
12,5420,6.1,1714038643
12,5,9.4,1668595108
12,7000,6.2,1690123830
12,2040,6.9,1660249147
12,1497,7.2,1667599791
12,8651,4.8,1746465332
12,9139,6.1,1743832582
12,4103,7.5,1697920954
12,5652,5.8,1735089427
12,2311,6.9,1657766068
12,2146,8.0,1659927939
12,4414,7.1,1730547074
12,9282,5.2,1662378906
12,5500,7.2,1656915010
12,8855,6.1,1706915713
13,7986,5.8,1729159251
13,2837,7.0,1739136302
13,5240,7.2,1729073207
13,7179,5.7,1689691655
13,7666,6.3,1674971031
13,5094,7.2,1680397315
13,4398,7.4,1676570314
13,7212,6.6,1707521062
13,890,8.0,1728930369
13,569,7.0,1653543086
13,4373,6.2,1710506471
13,8615,6.0,1720171020
13,9927,5.2,1690337953
13,6526,7.6,1669285638
13,9291,5.8,1683303449
13,3706,7.4,1709406178
13,9196,6.1,1664502646
13,5647,8.1,1697920438
13,6961,6.3,1729844227
13,9755,5.6,1663329444
13,2611,7.7,1732921402
13,718,8.9,1688722439
13,7905,5.9,1702051104
13,9118,5.3,1725937515
13,6158,7.1,1682498759
13,2589,7.8,1728266926
13,2895,6.5,1680178448
13,6260,6.6,1677217828
13,3243,6.3,1744013665
13,2672,8.0,1710494630
13,3052,7.2,1745028930
13,1345,7.5,1696328312
13,5994,5.8,1733527295
13,137,8.4,1667798902
13,1602,6.9,1717535147
13,9178,6.0,1699269502
13,7304,6.9,1707334888
13,3707,6.0,1697670118
13,6143,7.1,1713907917
13,6947,7.3,1722148991
13,641,7.7,1698877302
13,6669,5.4,1737500008
13,2276,7.4,1716118523
13,2740,7.5,1724351155
13,424,7.0,1689893897
13,9284,5.6,1723526870
13,5557,7.3,1680121485
13,2743,7.1,1740779644
13,1808,7.3,1670909092
13,2655,7.9,1683368909
13,7618,6.2,1743541846
13,3464,7.4,1688654450
14,5093,6.5,1675774545
14,4412,7.5,1735378677
14,2266,7.1,1729567604
14,7676,6.3,1656677361
14,8664,6.7,1668923983
14,3695,7.3,1746768989
14,2941,6.8,1738712418
14,1225,8.2,1704553856
14,141,8.7,1723042835
14,9025,5.6,1674184693
14,5596,6.5,1747032127
14,3231,6.8,1668600548
14,7750,6.1,1738772136
14,3847,6.9,1671893308
14,873,7.9,1703014921
14,4543,7.1,1744178138
14,5989,7.2,1695011331
14,9444,5.9,1719975270
14,7875,5.8,1675230831
14,5311,6.7,1745378390
14,7248,6.3,1662468723
14,8652,6.1,1654008277
14,9388,5.8,1739900890
14,4690,7.3,1679249042
14,5823,6.8,1670167384
14,9472,5.8,1703278504
14,7,8.4,1674385759
14,1538,7.7,1700730301
14,8057,5.9,1740690203
14,8354,5.9,1710566675
14,1307,8.0,1747579797
14,7277,5.7,1746294727
14,665,7.6,1655099857
14,1727,7.8,1746564968
14,6744,6.4,1703246417
14,1764,7.3,1703426922
14,7236,6.6,1744476482
14,8083,6.0,1745083527
14,6857,6.4,1686704671
14,9007,5.6,1706997705
14,8647,6.1,1731882349
14,7983,6.4,1692297904
14,2669,8.3,1716400428
14,2316,8.7,1720226383
14,5158,7.0,1744627940
14,4438,6.9,1703619871
14,2134,6.9,1658322973
14,8397,6.0,1701851168
14,9698,6.6,1741387941
14,910,7.9,1747857312
14,5226,7.2,1721569088
14,7061,5.9,1720395091
14,1561,8.0,1741115855
14,560,8.6,1706197907
14,2178,7.4,1683249159
14,6623,6.2,1676188301
14,3359,7.2,1735901366
14,2191,7.5,1739705795
14,8110,6.7,1720701604
14,456,8.0,1711492806
14,7391,6.6,1666422817
14,4512,6.7,1698938500
14,3437,7.3,1740025575
14,6075,6.9,1685934765
14,2880,8.2,1664643363
14,4081,7.4,1715511593
14,4759,6.7,1712203162
14,2083,7.0,1719792528
14,2770,7.1,1744682473
14,2373,6.8,1692589955
14,9508,5.6,1711623309
14,725,7.8,1741331294
14,9335,6.2,1663133437
14,7613,6.7,1674908183
14,1052,8.7,1670716501
14,2416,7.4,1670497562
15,3229,7.9,1684105722
15,2709,7.0,1730703392
15,436,8.0,1698302135
15,2095,8.3,1699516122
15,2989,5.9,1704965516
15,4703,7.3,1660794645
15,2305,7.3,1742913584
15,1639,7.6,1716227491
15,6592,6.0,1709506622
15,8120,6.8,1718416805
15,2837,7.5,1680768965
15,6138,6.4,1732150591
15,2413,7.6,1667237872
15,7115,6.5,1735279194
15,4377,7.1,1700921257
15,500,8.4,1714202113
15,402,8.4,1737201199
15,7143,6.5,1654193522
15,9350,5.3,1696752442
15,1569,7.6,1655100482
15,6869,6.6,1676141559
15,5248,7.2,1670054224
15,1459,7.8,1685335690
15,6807,6.7,1666708633
15,3793,6.9,1661134813
15,4899,7.9,1676895301
15,6243,6.9,1725146031
15,754,7.6,1660718475
15,1122,7.8,1703201776
15,6958,6.7,1691647097
15,1094,7.6,1711914283
15,5766,6.6,1736812622
15,1969,8.0,1695866414
15,8030,5.8,1723034899
15,9933,5.3,1697158429
15,7809,6.9,1700716884
15,5007,7.1,1746340478
15,4540,7.1,1721247790
15,2429,7.5,1674268024
15,7561,7.4,1710893085
15,7889,6.8,1720194491
15,5679,6.2,1725466606
15,2619,7.6,1725876778
15,9939,4.8,1665042699
15,8026,5.9,1747273370
15,6397,7.6,1726408323
15,612,8.4,1708179568
15,4709,7.2,1733002608
15,9871,5.9,1731714168
15,1052,7.9,1659905166
15,5726,7.0,1674100630
15,3226,7.5,1661209890
15,577,7.7,1656466654
15,3367,6.9,1676292730
15,5596,7.7,1717237205
15,3375,7.9,1708602797
15,3202,6.5,1738549185
